Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
121731,WHS3_41,COUNTRY,URY,AMR,YEAR,Americas,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
123053,WHS3_41,COUNTRY,COM,AFR,YEAR,Africa,,,1980,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
123082,WHS3_41,COUNTRY,IRL,EUR,YEAR,Europe,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
123161,WHS3_41,COUNTRY,NER,AFR,YEAR,Africa,,,2019,,,,,,,55,55.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
123428,WHS3_41,GLOBAL,GLOBAL,,YEAR,,,,1990,,,,,,,22 133,22133.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
123487,WHS3_41,COUNTRY,CUB,AMR,YEAR,Americas,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
124406,WHS3_41,COUNTRY,SXM,AMR,YEAR,Americas,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
127408,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,1975,,,,,,,27,27.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
128957,WHS3_41,COUNTRY,AGO,AFR,YEAR,Africa,,,1988,,,,,,,38,38.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
129522,WHS3_41,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,1979,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
130589,WHS3_41,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,1982,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
131119,WHS3_41,COUNTRY,GNB,AFR,YEAR,Africa,,,1976,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
131492,WHS3_41,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
133372,WHS3_41,COUNTRY,MAC,,YEAR,,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
134656,WHS3_41,COUNTRY,NER,AFR,YEAR,Africa,,,2021,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
135762,WHS3_41,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,1991,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
137161,WHS3_41,COUNTRY,DEU,EUR,YEAR,Europe,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
138761,WHS3_41,COUNTRY,SUR,AMR,YEAR,Americas,,,1978,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
138894,WHS3_41,COUNTRY,LUX,EUR,YEAR,Europe,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
139354,WHS3_41,COUNTRY,VGB,AMR,YEAR,Americas,,,1983,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
139492,WHS3_41,COUNTRY,DNK,EUR,YEAR,Europe,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
144419,WHS3_41,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,1978,,,,,,,6,6.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
144668,WHS3_41,COUNTRY,CHL,AMR,YEAR,Americas,,,1993,,,,,,,8,8.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
147255,WHS3_41,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,2009,,,,,,,13,13.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
148696,WHS3_41,COUNTRY,CAF,AFR,YEAR,Africa,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
148723,WHS3_41,COUNTRY,MNP,WPR,YEAR,Western Pacific,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
148874,WHS3_41,COUNTRY,VEN,AMR,YEAR,Americas,,,2017,,,,,,,786,786.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
150392,WHS3_41,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
151196,WHS3_41,COUNTRY,CAF,AFR,YEAR,Africa,,,1990,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
153974,WHS3_41,COUNTRY,SUR,AMR,YEAR,Americas,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
154032,WHS3_41,REGION,SEAR,,YEAR,,,,2017,,,,,,,7053,7053.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
154856,WHS3_41,COUNTRY,IRL,EUR,YEAR,Europe,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
155801,WHS3_41,COUNTRY,BHS,AMR,YEAR,Americas,,,1991,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
156029,WHS3_41,COUNTRY,CRI,AMR,YEAR,Americas,,,1995,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
158106,WHS3_41,COUNTRY,NOR,EUR,YEAR,Europe,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
158186,WHS3_41,COUNTRY,BEL,EUR,YEAR,Europe,,,1974,,,,,,,16,16.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
158858,WHS3_41,COUNTRY,NCL,WPR,YEAR,Western Pacific,,,1975,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
159763,WHS3_41,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
160416,WHS3_41,COUNTRY,BHS,AMR,YEAR,Americas,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
160823,WHS3_41,REGION,WPR,,YEAR,,,,1985,,,,,,,5910,5910.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
161016,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,1975,,,,,,,12,12.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
162520,WHS3_41,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2008,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
162919,WHS3_41,COUNTRY,FRA,EUR,YEAR,Europe,,,1987,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
163767,WHS3_41,COUNTRY,HKG,,YEAR,,,,1995,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
166202,WHS3_41,COUNTRY,COM,AFR,YEAR,Africa,,,1990,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
167240,WHS3_41,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
167339,WHS3_41,COUNTRY,MNP,WPR,YEAR,Western Pacific,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
167640,WHS3_41,COUNTRY,ARG,AMR,YEAR,Americas,,,1978,,,,,,,267,267.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
168924,WHS3_41,COUNTRY,UKR,EUR,YEAR,Europe,,,2024,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
169238,WHS3_41,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2008,,,,,,,43,43.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
170177,WHS3_41,COUNTRY,HKG,,YEAR,,,,1979,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
172200,WHS3_41,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,1994,,,,,,,166,166.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
174395,WHS3_41,COUNTRY,CYP,EUR,YEAR,Europe,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
174537,WHS3_41,COUNTRY,KEN,AFR,YEAR,Africa,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
175530,WHS3_41,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
179620,WHS3_41,COUNTRY,WLF,WPR,YEAR,Western Pacific,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
183719,WHS3_41,COUNTRY,NER,AFR,YEAR,Africa,,,2003,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
185001,WHS3_41,COUNTRY,GTM,AMR,YEAR,Americas,,,1988,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
188826,WHS3_41,COUNTRY,GNB,AFR,YEAR,Africa,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
189028,WHS3_41,COUNTRY,TCD,AFR,YEAR,Africa,,,1985,,,,,,,10,10.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
189481,WHS3_41,COUNTRY,ECU,AMR,YEAR,Americas,,,1974,,,,,,,107,107.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
191131,WHS3_41,COUNTRY,AZE,EUR,YEAR,Europe,,,2000,,,,,,,7,7.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
191413,WHS3_41,COUNTRY,URY,AMR,YEAR,Americas,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
192502,WHS3_41,COUNTRY,NER,AFR,YEAR,Africa,,,1995,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
192608,WHS3_41,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
192632,WHS3_41,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,1994,,,,,,,14,14.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
196782,WHS3_41,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1980,,,,,,,830,830.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
198352,WHS3_41,COUNTRY,ESP,EUR,YEAR,Europe,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
198620,WHS3_41,COUNTRY,BHS,AMR,YEAR,Americas,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
198868,WHS3_41,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,2004,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
199011,WHS3_41,COUNTRY,LUX,EUR,YEAR,Europe,,,1975,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
200013,WHS3_41,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2002,,,,,,,6747,6747.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
201922,WHS3_41,COUNTRY,UKR,EUR,YEAR,Europe,,,2016,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
203991,WHS3_41,COUNTRY,KEN,AFR,YEAR,Africa,,,1990,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
204253,WHS3_41,COUNTRY,CAN,AMR,YEAR,Americas,,,1983,,,,,,,11,11.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
205695,WHS3_41,COUNTRY,ISR,EUR,YEAR,Europe,,,1990,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
209314,WHS3_41,COUNTRY,TUR,EUR,YEAR,Europe,,,2001,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
213469,WHS3_41,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,,2013,,,,,,,775,775.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
213472,WHS3_41,COUNTRY,GRC,EUR,YEAR,Europe,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
214136,WHS3_41,COUNTRY,BRA,AMR,YEAR,Americas,,,1983,,,,,,,3369,3369.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
216017,WHS3_41,COUNTRY,USA,AMR,YEAR,Americas,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
216193,WHS3_41,COUNTRY,MLT,EUR,YEAR,Europe,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
216793,WHS3_41,COUNTRY,GRC,EUR,YEAR,Europe,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
217943,WHS3_41,COUNTRY,DMA,AMR,YEAR,Americas,,,1989,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
218607,WHS3_41,COUNTRY,BRA,AMR,YEAR,Americas,,,2022,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
218639,WHS3_41,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2017,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
220205,WHS3_41,COUNTRY,COG,AFR,YEAR,Africa,,,1978,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
220845,WHS3_41,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
220853,WHS3_41,COUNTRY,GBR,EUR,YEAR,Europe,,,1975,,,,,,,12,12.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
222495,WHS3_41,COUNTRY,ERI,AFR,YEAR,Africa,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
223702,WHS3_41,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2010,,,,,,,146,146.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
224889,WHS3_41,COUNTRY,HKG,,YEAR,,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
225459,WHS3_41,COUNTRY,VEN,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
226495,WHS3_41,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,1979,,,,,,,70,70.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
228343,WHS3_41,COUNTRY,COM,AFR,YEAR,Africa,,,1978,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
231402,WHS3_41,COUNTRY,ESP,EUR,YEAR,Europe,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
232449,WHS3_41,COUNTRY,GUM,WPR,YEAR,Western Pacific,,,1979,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
236913,WHS3_41,COUNTRY,DMA,AMR,YEAR,Americas,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
237332,WHS3_41,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,,1981,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
237692,WHS3_41,COUNTRY,LUX,EUR,YEAR,Europe,,,1983,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
237855,WHS3_41,COUNTRY,SVK,EUR,YEAR,Europe,,,2021,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
239023,WHS3_41,COUNTRY,MKD,EUR,YEAR,Europe,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
244726,WHS3_41,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,1981,,,,,,,1393,1393.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
245081,WHS3_41,COUNTRY,PER,AMR,YEAR,Americas,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
245679,WHS3_41,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
246462,WHS3_41,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
247774,WHS3_41,COUNTRY,ECU,AMR,YEAR,Americas,,,2000,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
248036,WHS3_41,COUNTRY,PRY,AMR,YEAR,Americas,,,2011,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
248904,WHS3_41,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,1995,,,,,,,316,316.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
249515,WHS3_41,COUNTRY,BRA,AMR,YEAR,Americas,,,2010,,,,,,,32,32.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
249598,WHS3_41,COUNTRY,CAN,AMR,YEAR,Americas,,,1997,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
250366,WHS3_41,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,2017,,,,,,,21,21.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
251236,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
252768,WHS3_41,COUNTRY,ESP,EUR,YEAR,Europe,,,1976,,,,,,,10,10.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
252856,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,1994,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
252863,WHS3_41,COUNTRY,BWA,AFR,YEAR,Africa,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
252935,WHS3_41,COUNTRY,FIN,EUR,YEAR,Europe,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
253488,WHS3_41,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
253954,WHS3_41,COUNTRY,CYP,EUR,YEAR,Europe,,,1995,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
254906,WHS3_41,COUNTRY,UZB,EUR,YEAR,Europe,,,1998,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
255281,WHS3_41,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2022,,,,,,,95,95.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
257464,WHS3_41,COUNTRY,NIC,AMR,YEAR,Americas,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
258293,WHS3_41,COUNTRY,DMA,AMR,YEAR,Americas,,,2008,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
259129,WHS3_41,COUNTRY,ARM,EUR,YEAR,Europe,,,1991,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
